"GameID","LeagueIndex","Age","HoursPerWeek","TotalHours","APM"
6965,4,"20","20","1000",110.3352
6966,3,"17","20","300",129.3198
6967,5,"32","10","800",66.1974
6969,4,"17","8","130",73.1736
6970,3,"22","24","700",99.9234
6973,4,"23","20","730",215.01
6974,3,"21","10","250",69.3678
6976,4,"22","4","730",113.9184
6978,2,"19","8","100",54.0606
6979,6,"22","28","1400",113.868
6980,6,"20","6","125",275.7342
6981,6,"17","14","650",165.7386
6982,4,"27","4","50",111.921
6988,3,"28","6","300",94.0068
6989,5,"21","4","700",96.6684
6993,6,"22","10","650",162.1908
6994,6,"21","36","1200",195.8916
6995,6,"23","14","600",138.2484
6996,6,"20","28","700",298.5594
6997,5,"22","20","900",229.3428
6998,4,"25","4","300",104.6796
7006,5,"26","8","350",113.5236
7009,5,"24","8","200",104.1456
7011,6,"20","20","1440",190.5402
7013,4,"26","2","200",110.8644
7014,6,"17","42","1500",181.5948
7015,6,"21","24","1200",160.1394
7017,4,"20","8","350",100.0902
7018,3,"38","8","100",29.8188
7022,6,"19","24","800",113.4858
7023,6,"20","10","1500",145.995
7026,3,"19","12","300",136.116
7028,6,"19","10","800",200.268
7032,3,"19","12","500",64.773
7033,5,"16","42","550",119.7708
7038,4,"18","10","800",90.6954
7043,3,"23","20","1000",59.1084
7048,3,"27","8","500",92.5044
7049,2,"25","16","800",51.6324
7059,4,"31","8","600",96.372
7061,4,"21","24","700",75.276
7066,4,"21","10","400",120.7776
7068,5,"21","28","1400",208.032
7072,6,"20","24","1400",239.3442
7073,5,"22","12","500",143.2086
7074,5,"25","20","1200",86.118
7077,5,"21","8","400",115.8672
7079,2,"30","4","20",41.2764
7082,5,"25","42","2500",216.1602
7086,2,"18","10","65",71.5944
7090,3,"25","8","500",81.5616
7091,5,"21","18","334",163.7748
7093,5,"24","6","90",88.9284
7095,5,"26","10","800",83.7474
7096,4,"27","2","200",120.6918
7098,3,"19","6","150",103.0386
7103,6,"21","16","730",134.091
7107,6,"20","10","700",153.564
7110,5,"28","6","250",138.1668
7116,5,"18","24","400",102.5802
7119,6,"20","42","1000",163.6314
7120,6,"22","24","700",192.1332
7124,4,"18","42","550",97.5108
7127,6,"24","36","2000",129.5514
7128,5,"18","2","500",140.94
7129,6,"20","24","755",169.7904
7134,5,"22","12","700",129.3648
7142,5,"28","20","800",162.5916
7149,6,"18","4","300",141.7302
7156,6,"24","14","750",109.6536
7160,5,"27","24","1000",226.7634
7163,3,"24","2","100",42.7758
7166,4,"27","6","300",59.064
7168,6,"21","56","1500",89.8128
7169,6,"21","24","750",83.0268
7170,3,"25","6","250",78.993
7171,4,"24","8","100",69.8718
7174,1,"32","4","200",51.0426
7182,1,"25","4","200",31.569
7188,5,"25","36","2000",159.5184
7193,5,"23","28","1500",141.1818
7196,5,"22","4","730",158.1996
7200,3,"23","12","300",113.0196
7204,4,"18","20","600",126.8016
7205,6,"26","12","500",130.986
7206,4,"22","10","700",87.273
7208,4,"26","20","600",66.0696
7210,4,"19","24","300",140.0904
7212,6,"20","6","300",271.4262
7217,4,"25","10","600",98.2818
7221,6,"23","24","1500",162.804
7225,4,"23","12","400",80.922
7227,5,"26","8","500",79.0356
7228,5,"22","8","1000",97.6944
7229,5,"16","56","400",117.714
7231,4,"27","6","200",62.6874
7232,4,"22","6","730",77.775
7233,5,"21","8","600",111.708
7234,2,"26","14","300",100.0356
7236,3,"23","8","200",89.6808
7239,6,"20","20","750",147.8538
7242,6,"17","24","800",186.105
7245,2,"29","4","100",53.6172
7253,4,"20","10","500",93.8982
7255,2,"17","36","200",96.0708
7257,4,"21","16","500",182.205
7258,7,"23","56","2400",171.7614
7259,5,"20","48","2000",91.3914
7260,4,"21","20","500",134.7708
7266,6,"18","24","800",160.3662
7267,2,"16","24","1024",142.767
7271,5,"21","28","1460",153.8316
7274,3,"23","10","300",97.0914
7281,5,"16","14","700",154.7772
7282,4,"23","20","900",90.8352
7285,5,"24","10","800",130.5954
7287,6,"26","36","1100",157.7322
7290,5,"24","6","500",112.7994
7291,4,"21","20","200",68.9058
7298,3,"36","4","300",104.289
7302,3,"23","12","600",110.706
7304,6,"18","10","600",134.835
7305,6,"27","8","600",144.5856
7309,6,"17","10","700",290.1222
7313,4,"23","2","150",133.3014
7316,6,"26","42","750",180.36
7320,4,"18","10","1000",133.4052
7325,5,"20","28","1460",126.015
7328,5,"24","42","730",164.9838
7332,5,"22","12","360",97.3206
7333,3,"22","10","500",73.4838
7334,4,"19","28","240",102.4092
7339,6,"20","20","1100",88.8582
7341,5,"22","10","600",236.265
7347,6,"21","42","1400",144.5412
7350,5,"23","16","500",100.5564
7351,6,"18","70","1200",202.3992
7352,6,"16","60","1000",134.5302
7354,4,"30","12","500",136.3038
7367,5,"18","24","900",112.692
7368,6,"20","10","650",194.1546
7372,4,"19","12","500",132.1308
7374,5,"21","24","1460",121.8
7376,2,"25","4","150",119.1336
7377,5,"20","2","400",122.9772
7378,6,"16","4","650",249.1632
7379,2,"18","14","250",110.742
7381,4,"25","16","500",175.0602
7384,6,"18","12","350",192.282
7385,4,"23","24","650",227.2272
7387,5,"19","28","2400",150.5922
7389,4,"23","20","900",88.1538
7391,6,"24","20","1000",125.1288
7393,6,"18","6","350",137.3178
7394,4,"25","24","700",106.3242
7396,6,"24","56","1200",169.5282
7397,6,"27","4","250",161.5758
7399,5,"23","30","3257",187.4922
7402,4,"24","8","50",95.0334
7406,6,"24","14","730",237.2724
7407,4,"29","20","1000",147.7188
7409,6,"17","12","600",128.151
7411,4,"31","30","400",77.67
7412,4,"23","16","450",61.3698
7415,7,"24","20","1000",211.9686
7416,5,"23","10","730",125.5248
7419,3,"23","8","600",71.5272
7424,6,"20","28","1200",122.4426
7426,5,"21","42","1500",126.4566
7428,4,"30","28","1000",119.3772
7430,6,"18","4","208",161.0358
7431,3,"18","16","120",92.2134
7433,4,"17","24","1000",97.5594
7434,4,"20","16","1300",141.3726
7435,4,"34","96","400",56.8584
7438,6,"22","56","1500",118.122
7440,5,"21","2","700",110.1162
7444,4,"25","10","600",119.9988
7446,4,"20","14","100",115.002
7448,5,"17","10","1000",71.6916
7450,6,"23","24","1196",202.0194
7451,6,"21","24","300",105.5328
7453,3,"30","6","150",67.0104
7454,3,"30","12","200",94.416
7456,3,"24","28","1400",193.3422
7458,6,"21","28","1095",219.4398
7459,7,"21","14","550",175.0908
7463,6,"23","12","900",95.9028
7464,1,"20","24","1870",67.9392
7465,3,"25","4","300",105.0876
7471,6,"19","20","800",169.1322
7474,4,"22","6","1000",92.3982
7477,4,"22","12","450",71.6274
7478,3,"17","20","400",132.8898
7479,6,"29","28","1400",134.9532
7481,2,"24","24","600",78.1326
7484,6,"22","12","700",126.9048
7490,4,"22","2","1000",118.6578
7493,6,"20","24","1000",116.5674
7494,4,"19","8","450",75.0432
7497,4,"26","24","990",249.021
7500,5,"21","10","2000",159.3642
7504,5,"23","16","800",118.2726
7513,6,"26","12","730",152.0964
7519,4,"18","10","500",191.115
7520,4,"24","10","500",130.4184
7523,5,"26","36","1800",155.8764
7525,5,"21","8","1000",144.6954
7527,4,"21","42","800",86.3022
7528,2,"23","10","500",91.8972
7529,6,"21","24","800",129.822
7530,5,"25","8","400",159.4872
7531,2,"28","6","200",50.8674
7544,2,"22","8","150",74.6136
7548,1,"25","10","500",46.599
7552,4,"31","8","500",112.8882
7560,5,"26","4","100",111.9732
7561,3,"24","8","600",105.7434
7563,6,"31","8","700",66.9918
7565,3,"29","12","730",122.3328
7567,6,"21","12","950",230.0343
7569,5,"18","42","470",108.0024
7571,6,"19","14","800",223.8966
7573,4,"24","28","2100",211.7124
7575,5,"18","10","800",190.323
7576,3,"18","24","700",123.9654
7579,6,"17","30","1200",131.8434
7580,5,"22","12","800",128.9214
7581,4,"27","16","500",119.5536
7587,6,"26","8","200",124.0722
7590,3,"22","6","400",93.1896
7591,2,"17","4","300",62.4618
7592,5,"27","4","100",159.1386
7595,4,"17","20","1000",154.2318
7598,6,"18","2","600",154.848
7602,4,"18","20","700",129.2106
7603,4,"21","14","450",177.4398
7604,5,"19","10","699",88.5342
7608,5,"16","2","500",137.5188
7609,6,"19","12","700",198.8142
7611,5,"20","8","500",185.889
7614,4,"20","10","700",121.1148
7616,5,"23","16","600",122.604
7620,6,"22","24","850",155.7354
7623,2,"22","6","400",71.088
7627,5,"20","28","350",171.3756
7628,5,"25","12","730",88.0242
7630,5,"27","4","400",96.4746
7631,6,"24","4","300",147.3534
7633,6,"18","6","800",134.652
7634,5,"21","10","350",120.2352
7636,4,"19","16","500",165.582
7640,5,"23","42","2000",147.417
7641,6,"23","8","1000",100.2276
7645,6,"21","10","750",143.862
7646,1,"19","2","340",41.2572
7649,4,"23","24","900",93.3078
7650,5,"37","18","1000",123.4098
7654,6,"16","28","4000",350.4114
7655,4,"21","8","100",142.4628
7660,6,"21","42","1300",122.5092
7661,5,"20","10","650",86.0322
7663,4,"18","12","300",84.1884
7666,1,"29","8","1000",54.4284
7667,5,"20","24","1500",77.3274
7676,3,"27","8","100",76.3044
7677,6,"19","24","1800",159.324
7681,5,"19","24","1500",90.435
7685,1,"26","12","336",64.0734
7688,5,"16","42","900",137.5206
7693,3,"19","24","80",100.2066
7695,4,"21","16","1344",165.5502
7699,5,"17","6","400",140.6124
7700,1,"22","4","250",89.064
7705,5,"17","10","750",114.4662
7709,4,"21","10","800",150.7878
7712,6,"24","16","750",126.087
7714,5,"25","2","400",134.8398
7715,3,"18","16","400",83.2962
7718,5,"20","28","1500",138.5826
7719,4,"27","12","360",114.99
7720,5,"25","24","240",152.7906
7721,6,"22","20","400",170.8218
7723,6,"19","12","520",136.6374
7727,6,"20","8","600",164.346
7728,3,"20","6","1000",61.314
7729,6,"23","12","500",130.4244
7732,5,"18","24","1000",202.89
7734,4,"23","10","400",94.395
7736,5,"26","16","1000",94.0056
7737,4,"23","20","300",104.7984
7740,3,"23","10","730",122.8854
7741,5,"21","14","750",83.2566
7745,4,"26","8","850",98.031
7747,4,"24","12","2250",136.0566
7752,6,"21","10","1500",111.024
7756,4,"17","14","900",156.8736
7757,4,"24","6","550",61.953
7760,1,"17","4","24",48.879
7766,5,"16","36","1000",173.4774
7767,2,"22","16","300",64.7028
7770,5,"21","18","1000",104.0502
7771,5,"18","28","1200",106.752
7774,4,"20","12","450",117.111
7783,6,"21","16","800",263.7198
7785,5,"23","6","700",134.6478
7790,4,"28","14","730",104.4084
7792,4,"23","14","150",83.2944
7793,4,"16","12","500",78.9924
7794,5,"21","20","730",139.5462
7795,4,"28","4","950",150.258
7801,2,"19","20","12",57.1536
7804,1,"21","10","500",73.1424
7805,4,"25","2","400",82.203
7806,3,"21","6","300",134.6472
7809,4,"24","20","730",123.462
7810,3,"22","14","80",52.8882
7816,5,"27","24","900",117.4518
7818,5,"18","10","450",98.8128
7820,5,"27","20","720",135.273
7831,3,"16","6","600",101.0802
7832,2,"22","6","500",97.632
7836,4,"21","2","255",84.5652
7844,6,"25","28","2500",184.2786
7847,3,"25","10","100",124.8396
7848,7,"26","36","1300",188.5512
7849,4,"19","8","400",96.9822
7851,5,"21","10","430",122.2194
7853,3,"20","12","400",110.7282
7855,6,"23","24","1500",140.178
7858,3,"22","20","60",94.7502
7863,4,"20","20","1000",109.8432
7865,5,"17","28","400",174.5022
7867,6,"18","20","1500",136.7148
7869,5,"17","28","1500",176.5986
7870,5,"20","8","300",123.3264
7881,4,"17","12","250",122.6952
7883,6,"19","14","950",225.9114
7884,2,"17","4","350",92.1114
7885,4,"18","20","980",156.0378
7886,4,"18","20","750",148.923
7887,2,"24","36","450",85.9146
7888,4,"24","12","2000",120.1476
7889,7,"17","6","1100",159.2238
7893,4,"23","28","500",80.6748
7898,6,"20","28","1000",214.4652
7900,3,"21","18","450",75.1692
7906,2,"24","4","120",74.7108
7909,2,"25","4","150",37.5
7913,5,"23","30","2000",190.5432
7917,6,"22","16","1000",112.9194
7918,3,"31","4","300",88.9254
7919,3,"19","12","620",96.867
7921,4,"25","8","200",74.6772
7922,5,"28","8","750",179.0754
7923,3,"20","28","300",83.8716
7925,4,"16","28","850",131.3802
7926,4,"23","2","200",116.3904
7927,4,"31","12","600",63.9486
7934,2,"20","20","30",67.2546
7935,3,"19","12","600",140.1918
7939,4,"20","8","500",149.3934
7945,4,"22","14","800",135.2832
7946,4,"21","8","200",96.9408
7955,3,"25","4","360",64.6458
7956,5,"18","28","1400",139.827
7957,3,"21","20","160",90.9126
7958,2,"21","8","415",66.1422
7959,4,"32","20","730",58.8156
7960,5,"21","20","500",120.3672
7962,2,"18","14","300",108.2226
7964,6,"18","28","2400",102.4656
7967,2,"33","8","120",55.1292
7968,2,"27","10","150",95.8944
7969,4,"16","28","800",129.1212
7970,4,"18","10","200",54.2802
7971,3,"19","12","1000",125.2326
7974,2,"20","10","100",61.0146
7975,5,"21","12","800",75.9108
7976,1,"21","24","150",100.7034
7978,5,"24","8","750",98.5464
7979,6,"23","8","500",124.1724
7980,4,"26","8","500",91.968
7985,5,"21","8","250",167.1306
7986,4,"22","6","500",109.9542
7988,4,"18","28","1000",178.7328
7989,5,"19","28","400",134.2224
7990,5,"22","12","500",124.011
7991,5,"27","10","700",222.7338
7993,3,"20","6","250",83.9088
7997,6,"17","24","1320",147.9558
7998,6,"17","8","800",119.8326
7999,6,"26","16","900",202.5648
8002,6,"25","20","750",149.1078
8004,3,"39","12","450",53.769
8005,3,"16","8","800",208.95
8006,5,"18","6","150",153.8304
8007,5,"21","10","700",105.8532
8017,6,"23","14","1000",107.454
8018,5,"20","8","250",108.4212
8019,4,"23","10","150",77.0478
8020,6,"18","36","1000",290.6184
8023,5,"19","4","550",132.8766
8024,4,"31","4","700",55.2216
8026,6,"16","42","1000",200.589
8027,1,"21","20","125",60.594
8033,4,"17","12","60",99.5382
8038,4,"27","24","1000",95.1204
8039,3,"18","16","800",98.8422
8041,3,"27","20","700",69.4854
8042,6,"23","8","700",181.152
8043,6,"21","8","600",210.0804
8047,6,"18","20","1400",240.8034
8048,7,"22","28","2700",179.7546
8050,4,"22","24","700",139.7418
8051,2,"24","8","600",104.181
8052,3,"24","12","500",88.8864
8055,6,"19","28","750",155.8986
8062,3,"16","28","400",77.8632
8063,3,"30","8","420",55.0902
8065,5,"17","4","1100",113.2008
8066,4,"19","14","1260",166.6032
8068,3,"36","16","400",46.9092
8073,5,"22","4","700",147.1464
8076,2,"26","10","300",108.3924
8078,3,"17","4","50",101.7456
8079,3,"25","20","200",70.1022
8085,3,"17","10","50",115.2984
8090,4,"21","16","500",99.282
8095,2,"20","10","600",98.7942
8096,4,"25","8","500",113.7078
8098,5,"25","16","1000",87.3978
8104,4,"25","20","600",156.9996
8106,1,"22","6","400",72.4176
8109,4,"27","12","600",138.0312
8114,3,"17","14","650",56.643
8116,5,"24","8","450",108.8196
8117,3,"16","24","100",59.7024
8119,3,"22","8","250",131.6652
8125,5,"28","10","2000",135.1194
8126,3,"18","4","50",69.8706
8129,4,"18","8","350",127.9752
8134,3,"20","10","200",68.139
8135,4,"19","6","500",85.2966
8137,4,"18","14","700",154.9362
8138,4,"31","24","1800",70.5852
8140,3,"20","42","1600",59.664
8145,4,"16","24","800",76.9332
8146,3,"27","16","500",85.4652
8147,6,"20","24","2000",109.3782
8151,2,"22","28","200",87.4368
8152,5,"26","8","180",111.3534
8155,4,"20","2","100",112.2516
8159,3,"26","8","380",109.7904
8160,5,"20","12","800",172.7046
8167,4,"24","16","800",172.9176
8173,3,"22","28","730",128.1648
8174,4,"28","8","650",65.3142
8176,1,"17","28","20",91.2876
8182,5,"19","20","400",96.7458
8184,6,"27","12","600",116.9676
8188,5,"17","20","1000",182.1216
8196,1,"16","24","730",28.1118
8198,4,"21","12","1000",113.871
8202,2,"20","14","600",104.8392
8206,5,"17","6","400",162.6186
8207,4,"25","24","500",101.349
8208,1,"20","30","130",80.1444
8210,5,"22","10","2000",299.9994
8213,2,"26","8","450",99.5676
8217,5,"16","4","1000",125.0142
8218,2,"19","10","200",69.4998
8221,6,"16","6","500",181.224
8222,5,"18","28","365",127.416
8223,3,"23","10","75",66.495
8224,5,"17","4","1260",204.3654
8225,5,"21","20","750",139.065
8226,6,"17","14","1000",175.5162
8227,5,"17","6","300",135.9282
8229,6,"19","2","550",124.899
8236,6,"23","8","1000",102.7938
8239,6,"16","20","800",260.5266
8244,4,"21","6","400",111.6288
8245,6,"21","12","800",118.5876
8246,3,"40","10","500",60.597
8248,4,"21","4","30",68.682
8258,3,"22","10","600",120.4374
8262,2,"16","12","1500",82.5222
8272,5,"23","10","500",286.2444
8276,4,"25","20","2520",60.513
8283,5,"22","20","500",118.8228
8284,4,"19","20","1000",202.6992
8285,5,"22","12","800",109.2102
8288,4,"27","18","1260",69.141
8294,5,"18","56","450",133.5036
8295,5,"18","42","1800",153.8088
8296,4,"26","4","730",100.5228
8300,6,"26","14","1400",126.1584
8303,4,"19","8","400",82.2612
8305,3,"17","10","100",82.4052
8306,1,"26","4","600",58.5666
8313,6,"24","16","500",143.9214
8314,3,"23","8","400",49.0194
8316,5,"21","8","600",89.109
8317,6,"23","28","2000",106.5318
8322,4,"24","28","1000",82.8864
8329,5,"22","42","600",219.0054
8331,4,"18","28","300",98.1684
8332,5,"21","12","600",217.9494
8333,3,"21","8","1000",98.9022
8334,3,"35","8","500",84.24
8335,3,"23","12","1000",69.4308
8338,2,"18","28","630",93.6336
8341,5,"19","6","600",144.5262
8348,3,"19","8","100",83.682
8349,6,"24","20","1000",184.2468
8350,6,"20","20","500",130.3464
8351,2,"19","12","196",91.3842
8353,4,"18","12","300",68.8164
8354,4,"18","24","1500",121.7664
8355,3,"28","10","100",63.813
8358,4,"20","24","1200",144.0828
8360,6,"22","20","1500",123.717
8364,4,"19","4","500",113.6286
8370,2,"23","8","500",88.3518
8374,5,"22","4","150",134.5398
8379,2,"18","28","300",145.4184
8381,2,"17","24","250",76.5612
8383,5,"17","24","780",159.0462
8384,4,"20","4","200",50.9112
8386,6,"23","8","350",167.1048
8387,4,"22","12","1000",176.4444
8391,6,"25","4","840",74.469
8393,3,"21","32","300",80.7408
8405,2,"28","14","450",81.9714
8406,4,"20","10","300",158.7516
8407,4,"22","10","270",99.0072
8408,2,"20","10","600",81.7656
8411,4,"19","10","640",80.8044
8414,4,"22","20","1000",102.9456
8416,2,"19","14","340",99.2562
8417,1,"22","28","900",70.5282
8418,4,"26","16","1000",75.3984
8419,2,"23","24","500",36.2466
8422,2,"21","20","550",57.4998
8428,5,"21","24","1500",170.0796
8429,5,"22","8","1800",149.0958
8431,2,"18","20","140",90.8652
8433,3,"21","16","400",92.8056
8434,5,"23","8","900",90.7164
8435,3,"26","28","500",47.0802
8440,6,"23","28","1000",185.6538
8442,1,"39","10","500",29.8764
8448,3,"17","6","250",114.5232
8454,2,"18","10","150",63.1158
8456,3,"24","42","1260",146.6124
8460,4,"18","14","21",83.5914
8461,3,"24","16","900",55.0998
8467,6,"22","28","1000",87.8814
8468,6,"18","42","1200",137.1456
8470,5,"22","12","800",96.5724
8473,6,"17","28","1500",122.6004
8474,5,"16","36","1000",210.7992
8475,6,"24","4","500",98.1078
8476,6,"20","20","2000",166.0308
8479,5,"19","16","1000",132.462
8480,6,"23","10","1000",144.6798
8482,4,"18","6","250",123.0042
8487,4,"17","8","500",129.4314
8488,4,"21","20","500",109.3308
8491,4,"21","16","300",116.784
8492,6,"24","20","800",112.038
8493,2,"16","16","750",78.3252
8496,4,"25","2","400",96.4332
8497,2,"20","6","100",179.625
8504,6,"25","16","800",150.3102
8505,5,"29","8","400",249.7284
8506,2,"22","4","200",98.3262
8518,4,"21","24","1000",147.2652
8519,4,"21","10","650",119.5638
8520,3,"25","16","700",78.147
8521,6,"31","8","800",133.179
8522,6,"21","10","500",180.1512
8524,5,"23","24","500",120.3918
8526,6,"19","20","960",301.7682
8528,4,"24","16","400",136.0536
8529,4,"29","6","250",64.3224
8530,6,"16","12","1000",150.6972
8532,3,"17","28","850",125.8236
8538,4,"16","40","730",138.4824
8548,5,"22","14","450",141.6672
8550,6,"20","16","1300",208.7646
8556,3,"37","6","600",44.9682
8559,2,"16","10","200",71.8128
8560,6,"20","36","100",174.0006
8561,5,"22","4","730",135.0156
8563,3,"21","8","500",85.4664
8564,6,"22","6","400",137.163
8567,6,"17","50","500",99.7578
8570,5,"18","28","800",99.9498
8573,5,"20","28","800",225.9846
8575,4,"23","4","300",106.2996
8577,3,"21","6","180",77.5512
8578,3,"23","6","730",180.8406
8581,2,"18","12","400",94.185
8589,5,"20","28","2200",163.6674
8593,4,"20","6","800",125.8266
8596,4,"29","20","1100",104.415
8602,6,"21","6","450",116.769
8603,3,"20","10","200",73.6074
8604,4,"22","4","153",95.2848
8605,1,"33","6","300",52.0476
8606,6,"16","28","1500",259.3788
8607,5,"20","8","700",81.2796
8608,3,"17","18","250",115.1166
8612,3,"22","12","700",93.645
8613,5,"20","24","1300",114.2334
8617,6,"23","16","600",120.0936
8618,6,"22","12","1000",133.6758
8619,3,"18","14","730",198.3906
8621,5,"16","8","700",91.9794
8623,3,"18","16","500",76.2204
8624,6,"26","28","1800",195.2226
8627,3,"29","12","220",61.0446
8629,1,"27","12","450",90.4338
8630,5,"20","24","1098",108.012
8632,6,"20","28","546",153.7362
8635,2,"16","16","500",131.0976
8637,6,"22","20","433",83.076
8638,5,"20","6","700",123.393
8639,6,"20","24","610",248.3346
8643,6,"16","12","800",110.1918
8649,5,"22","12","850",114.1458
8653,5,"17","20","2000",201.2334
8655,2,"23","16","1200",61.908
8663,4,"31","8","730",46.4748
8664,3,"16","8","500",127.0608
8665,5,"26","24","1560",112.6362
8666,6,"29","20","850",176.985
8672,7,"23","42","2000",298.7952
8673,5,"23","16","300",130.5282
8681,6,"24","10","700",225.1656
8684,5,"19","12","500",78.2106
8690,3,"24","8","450",69.1434
8691,5,"22","24","650",125.4558
8694,6,"17","20","900",194.9988
8700,5,"22","28","600",135.4074
8707,5,"24","10","1500",126.168
8709,6,"22","24","936",89.7594
8710,4,"19","2","400",67.6584
8712,6,"25","28","850",91.4784
8713,6,"28","8","700",140.5338
8717,4,"18","6","420",62.8572
8718,1,"26","10","50",40.5456
8719,4,"25","8","730",58.6932
8722,4,"19","24","450",131.6514
8727,3,"24","30","1400",155.997
8730,4,"24","4","100",108.4764
8734,1,"40","12","150",38.559
8737,3,"21","30","450",102.7818
8742,5,"22","14","120",125.028
8743,3,"28","4","200",71.0988
8747,5,"17","20","1000",108.9
8748,2,"23","12","300",98.652
8750,6,"22","36","2000",179.6622
8751,6,"19","16","700",151.8054
8754,5,"20","40","2000",163.1166
8755,1,"30","12","150",25.4442
8760,7,"23","6","1500",212.148
8764,5,"23","28","2000",188.3538
8766,3,"22","8","450",107.9598
8780,2,"18","4","50",62.7888
8784,5,"20","8","72",85.8636
8785,3,"18","8","150",101.073
8788,2,"23","18","1800",61.6998
8790,6,"20","6","900",163.8978
8795,4,"21","6","700",103.6908
8796,2,"23","28","1250",68.0034
8798,4,"22","10","750",82.5918
8800,2,"20","6","480",54.3408
8801,5,"21","24","1500",157.7346
8802,2,"32","8","100",116.1432
8805,5,"25","12","1460",123.7056
8809,4,"17","8","200",172.4166
8812,3,"20","10","600",143.121
8813,4,"19","30","1560",123.642
8815,5,"21","20","1000",74.268
8817,5,"23","42","2500",210.1758
8820,3,"40","16","580",46.8714
8821,6,"22","28","750",86.6838
8824,4,"24","20","1150",184.2192
8831,3,"38","16","450",87.4404
8832,4,"31","28","450",171.456
8834,5,"24","10","300",136.7712
8840,5,"16","20","850",151.1184
8841,5,"20","20","750",148.2606
8845,3,"18","18","250",82.0158
8849,1,"19","14","30",47.2152
8851,5,"26","30","240",101.4558
8854,4,"26","6","400",93.5232
8857,6,"17","24","1300",207.9174
8865,3,"16","6","300",62.1174
8866,3,"17","14","200",130.5294
8867,5,"22","8","500",102.7062
8869,4,"21","4","200",139.9836
8870,4,"23","10","300",111.1806
8871,5,"23","28","750",132.1728
8878,6,"24","6","650",128.7624
8879,4,"17","16","400",120.9438
8883,1,"21","6","12",47.0112
8884,6,"25","10","1200",216.7734
8885,5,"25","20","200",78.3246
8889,6,"20","12","850",159.3618
8891,3,"23","6","300",130.2834
8892,2,"21","18","40",50.022
8895,5,"22","12","500",66.1536
8896,4,"25","36","1000",72.3816
8897,3,"22","20","900",111.2634
8898,5,"24","14","1260",143.6286
8900,5,"19","6","300",134.4972
8906,1,"24","24","40",37.263
8908,5,"21","6","750",121.6212
8910,4,"25","6","500",118.9668
8912,6,"22","28","2000",217.3608
8922,4,"33","8","330",57.9942
8924,3,"18","8","300",97.7454
8926,6,"26","12","500",164.8596
8932,5,"23","6","700",196.7874
8941,2,"18","24","730",64.8402
8952,4,"28","10","900",105.8148
8958,5,"21","6","500",170.4012
8966,5,"19","6","350",112.6008
8967,4,"32","28","1260",119.2728
8974,4,"16","14","800",73.917
8975,2,"19","14","200",76.164
8976,4,"22","10","200",90.4866
8978,5,"25","28","1200",186.5184
8979,5,"33","8","300",106.8924
8982,4,"20","12","700",157.8408
8984,6,"27","2","200",92.8218
8985,2,"27","6","300",66.4092
8992,2,"16","24","110",156.738
8993,2,"16","48","400",57.051
9003,5,"22","10","800",105.2412
9007,5,"28","16","800",114.1854
9009,3,"19","42","1050",134.4354
9012,3,"18","20","250",52.8486
9014,2,"25","8","420",51.2376
9020,2,"25","8","256",69.7878
9021,1,"28","2","30",98.7384
9022,4,"18","32","1700",117.7368
9023,5,"22","60","1000",94.8474
9024,4,"20","10","1260",90.7542
9025,2,"26","8","77",60.0756
9031,2,"23","42","400",99.4476
9033,5,"20","4","160",137.061
9036,4,"26","2","120",110.9766
9038,4,"23","6","100",106.176
9041,3,"30","6","250",104.853
9042,5,"24","16","1000",157.7262
9044,2,"20","16","80",92.1876
9047,4,"17","8","450",131.7984
9048,3,"20","12","100",87.0168
9049,3,"24","8","300",122.0148
9050,5,"26","8","400",137.412
9055,3,"19","20","6000",102.0114
9057,3,"22","4","105",96.4476
9058,5,"23","16","900",252.1404
9061,3,"27","16","1000",70.8642
9063,4,"20","28","740",102.8022
9068,4,"20","20","800",56.5296
9071,5,"22","20","720",124.3374
9072,3,"19","4","400",75.8022
9075,3,"24","8","600",128.4342
9076,5,"19","4","400",141.147
9078,2,"21","4","20",53.2404
9081,5,"19","16","700",90.8406
9082,3,"26","10","300",88.8702
9085,4,"30","2","200",126.6684
9086,5,"24","4","700",142.7994
9087,3,"16","56","800",127.227
9092,6,"21","28","2000",161.6652
9098,7,"23","6","240",171.4218
9099,5,"24","12","500",149.3976
9105,4,"21","10","730",91.311
9110,5,"16","10","800",98.7642
9116,5,"18","10","850",126.1446
9118,4,"20","10","730",110.9574
9121,6,"20","40","700",193.692
9124,5,"18","16","950",372.6426
9125,5,"28","16","730",109.9008
9126,6,"18","14","500",211.2354
9128,4,"23","20","800",83.3202
9130,3,"17","6","500",95.565
9131,6,"17","6","148",125.3328
9132,3,"20","10","700",77.694
9134,5,"25","6","800",88.5564
9141,6,"24","2","730",121.4622
9143,4,"18","8","100",56.097
9148,3,"18","8","500",135.8496
9153,6,"16","16","1000",203.2608
9157,3,"23","8","700",149.4762
9158,3,"26","8","400",59.3598
9160,1,"20","12","100",51.6534
9161,2,"34","2","110",61.0746
9162,3,"27","8","400",54.3882
9163,3,"21","6","300",88.4328
9178,4,"29","10","400",76.443
9182,3,"33","20","1000",89.4624
9184,2,"19","20","120",86.0274
9185,1,"37","12","300",22.0596
9192,4,"18","8","200",94.17
9193,3,"24","8","150",121.5486
9194,3,"36","6","350",58.827
9196,6,"27","10","730",158.2938
9197,5,"21","24","700",107.9514
9199,5,"24","12","600",96.2958
9200,4,"30","70","2880",64.359
9202,7,"21","10","730",132.4128
